t,o,h,l,c,v,g1.ADX
1687510800000,29992.0,30173.3,29950.1,30138.1,14022.005,26.43750880595709
1687514400000,30138.2,30195.7,29919.8,30069.3,24400.042,25.573532945413678
1687518000000,30069.3,30143.6,30023.4,30125.3,10142.564,23.862274199556918
1687521600000,30125.2,30233.9,29980.0,30090.3,25307.919,24.297791340305796
1687525200000,30090.2,30175.0,29901.1,30063.3,25640.009,23.686509238012256
1687528800000,30063.3,30349.9,29995.0,30274.9,35956.238,23.94235675182643
1687532400000,30275.0,31500.0,30238.6,31232.9,182867.071,27.189198161663786
1687536000000,31232.9,31440.5,30655.1,31090.4,115153.41,31.003893383793347
1687539600000,31090.3,31290.9,30990.0,31232.7,45083.89,34.514753937644635
1687543200000,31232.7,31268.0,30869.0,30935.7,34127.312,36.90458573858024
1687546800000,30935.7,30944.3,30601.0,30873.7,34585.169,37.670697820084634
1687550400000,30873.7,30943.4,30775.5,30892.5,13683.386,38.44941725815371
1687554000000,30892.5,30915.7,30520.0,30649.6,19647.623,38.23666534049694
1687557600000,30649.6,30660.7,30441.1,30631.9,21264.145,37.6643447923213
1687561200000,30632.0,30682.0,30500.7,30673.4,12369.935,36.87527088324272
1687564800000,30673.5,30689.5,30450.0,30481.6,16033.526,36.06197784970371
1687568400000,30481.6,30622.0,30388.6,30596.6,16221.718,35.07268120011223
1687572000000,30596.6,30790.0,30569.3,30743.0,17756.181,34.331808045434734
1687575600000,30743.0,30765.9,30691.0,30719.5,7311.665,33.94293353498512
1687579200000,30719.5,30748.4,30644.8,30693.7,7038.163,32.99036017447019
1687582800000,30693.7,30750.0,30666.1,30717.3,4546.805,35.234209544283445
1687586400000,30717.3,30719.0,30615.2,30690.1,6858.838,37.43297396522553
1687590000000,30690.2,30690.2,30550.0,30563.4,10693.774,39.60782427273654
1687593600000,30563.3,30645.3,30542.4,30600.0,8082.641,41.38538180216533
1687597200000,30600.0,30635.0,30565.1,30616.0,5409.481,42.19403686676446
1687600800000,30616.0,30739.6,30594.9,30730.0,11378.219,41.69376723986287
1687604400000,30730.0,30730.1,30648.2,30674.9,5873.823,39.427315074780005
1687608000000,30674.8,30796.5,30641.5,30685.0,13784.393,37.497418221159094
1687611600000,30685.0,30714.3,30563.5,30631.2,13101.008,35.01682085505006
1687615200000,30631.1,30706.5,30589.0,30680.2,7960.027,32.85962833381634
1687618800000,30680.1,30691.2,30262.0,30390.9,37463.67,32.34055290746003
1687622400000,30390.8,30508.1,30222.0,30504.0,25902.91,34.042304797289994
1687626000000,30503.9,30644.8,30492.1,30572.3,16431.386,33.97259987151206
1687629600000,30572.3,30688.9,30556.8,30633.8,9722.067,33.213762563695916
1687633200000,30633.9,30671.6,30589.4,30622.2,6635.005,32.52444243954889
1687636800000,30622.2,30622.3,30464.0,30503.9,8043.183,32.293155991067096
1687640400000,30503.9,30571.1,30395.0,30499.4,11731.306,32.0976067459817
1687644000000,30499.3,30540.0,30470.8,30507.6,5601.468,31.877444474664298
1687647600000,30507.6,30566.5,30482.7,30524.2,5958.031,31.43304777890312
1687651200000,30524.2,30581.4,30458.5,30509.0,7411.455,32.15913062452608
1687654800000,30509.0,30625.0,30456.9,30591.1,8678.865,32.383786463216644
1687658400000,30591.1,30687.4,30584.5,30611.8,8453.301,32.63196795599141
1687662000000,30611.7,30780.0,30610.4,30742.0,11772.217,31.595688420773094
1687665600000,30742.0,31053.2,30742.0,30880.1,34448.303,29.86692907944134
1687669200000,30880.1,30935.0,30820.7,30850.3,10958.573,30.936703192560653
1687672800000,30850.4,30991.3,30741.6,30863.7,19798.099,31.515928967796576
1687676400000,30863.6,30870.5,30652.8,30714.0,14061.798,30.463597760517107
1687680000000,30714.0,30754.2,30656.8,30727.8,7960.032,29.190171054037354
1687683600000,30727.9,30729.7,30570.4,30674.1,11403.288,27.29196749675319
1687687200000,30674.1,30685.4,30565.2,30609.4,9559.428,26.56463290385936
1687690800000,30609.4,30718.9,30576.6,30710.0,7919.549,26.840234363691412
1687694400000,30710.0,30732.9,30629.4,30664.0,7848.281,27.180028180561973
1687698000000,30664.1,30682.8,30502.4,30669.2,17456.321,26.072698978724585
1687701600000,30669.2,30728.2,30512.4,30540.3,15716.967,25.548522654940886
1687705200000,30540.2,30633.2,30425.0,30574.1,19900.765,24.0624652219426
1687708800000,30574.1,30649.6,30481.6,30584.3,11711.454,22.35274976991612
1687712400000,30584.3,30606.5,30469.8,30522.6,7101.511,21.605172076310208
1687716000000,30522.5,30522.5,30326.9,30449.3,21537.654,25.088759043658744
1687719600000,30449.3,30449.4,30311.0,30420.0,9127.652,28.368152349280752
1687723200000,30420.0,30527.4,30252.6,30362.8,15490.026,29.92989120622398
1687726800000,30362.8,30482.3,30349.1,30448.0,6386.853,30.904601815415116
1687730400000,30447.9,30564.0,30378.1,30490.4,10334.26,30.685940802848666
1687734000000,30490.5,30496.2,30421.0,30458.0,6496.502,29.80736805479499
1687737600000,30458.0,30542.4,30375.2,30378.9,13985.904,28.390311794138082
1687741200000,30378.9,30394.9,29920.0,30166.0,54631.239,29.91826241350551
1687744800000,30165.9,30233.6,30101.0,30212.0,10727.634,31.472267872486928
1687748400000,30212.0,30326.4,30168.2,30285.0,7956.389,31.570607790880622
1687752000000,30284.9,30312.1,30200.1,30235.7,7302.353,32.080877445972746
1687755600000,30235.7,30267.3,30153.6,30208.1,7591.332,32.373373005005575
1687759200000,30208.1,30484.2,30185.3,30474.8,15422.226,31.003228224140976
1687762800000,30474.8,30580.0,30269.1,30395.6,30096.419,29.06445237820265
1687766400000,30395.5,30420.6,30312.0,30395.0,10435.067,27.58186559248896
1687770000000,30395.0,30414.4,30226.0,30257.2,10642.413,25.752909647437725
1687773600000,30257.2,30277.4,30115.1,30260.0,16964.114,24.87120830898436
1687777200000,30259.9,30339.3,30243.9,30315.1,7919.937,23.664951674501957
1687780800000,30315.1,30389.9,30241.3,30347.6,11389.679,22.734813377827823
1687784400000,30347.7,30664.3,30341.4,30631.2,25749.398,21.76143157397309
1687788000000,30631.2,30667.3,30243.2,30384.0,35797.054,20.226819951891997
1687791600000,30383.9,30454.3,30312.4,30400.5,13104.546,21.62155327102492
1687795200000,30400.7,30425.7,29961.1,30091.9,41618.903,20.55565542097761
1687798800000,30091.8,30162.4,29890.1,30068.5,31663.52,19.401221251003477
1687802400000,30068.5,30234.0,30025.0,30201.6,16914.335,18.049386808276793
1687806000000,30201.6,30298.9,30052.2,30233.9,16578.861,17.305917112812235
1687809600000,30233.9,30283.8,30127.4,30150.1,8433.146,16.594565879780443
1687813200000,30150.1,30215.4,30105.0,30146.1,6611.953,16.632889433378004
1687816800000,30146.2,30254.9,30086.1,30220.9,7897.619,16.414789384860054
1687820400000,30220.9,30278.4,30187.0,30260.1,5665.315,15.63049066604151
1687824000000,30260.1,30371.9,30213.0,30341.8,12314.331,15.314298087741337
1687827600000,30341.9,30383.7,30260.0,30363.3,7548.341,14.74972321367204
1687831200000,30363.2,30488.0,30340.5,30473.3,11483.365,14.515060755067978
1687834800000,30473.2,30485.8,30349.9,30360.0,9811.052,14.482172261758844
1687838400000,30360.0,30374.9,30331.0,30335.9,5833.694,13.89380187324076
1687842000000,30335.9,30353.4,30238.3,30313.0,10526.545,13.990499294855343
1687845600000,30313.0,30317.1,30222.5,30309.1,6304.811,15.126437481661656
1687849200000,30309.0,30470.0,30296.2,30404.5,13835.992,18.182372314936732
1687852800000,30404.5,30442.3,30345.6,30387.1,7858.454,20.683783173594417
1687856400000,30387.2,30396.8,30322.2,30370.5,5617.554,22.216463387148654
1687860000000,30370.6,30699.0,30368.0,30650.1,45153.826,25.025970398749564
1687863600000,30650.1,30800.0,30526.5,30720.1,23223.549,28.18188536953823
1687867200000,30720.1,30755.6,30621.0,30703.1,18262.756,31.0199573872156
1687870800000,30703.2,30710.3,30506.0,30600.0,19673.928,32.26591777466019
1687874400000,30599.9,30998.5,30572.0,30795.5,68952.005,34.007391527759886
1687878000000,30795.5,30809.5,30351.0,30487.4,40202.173,33.87630761889694
1687881600000,30487.4,30742.8,30435.9,30695.5,27852.505,33.37496323822824
1687885200000,30695.4,30762.4,30602.8,30719.1,14186.756,32.985241356142
1687888800000,30719.2,30728.9,30611.2,30677.4,7872.767,32.75302371095132
1687892400000,30677.4,30725.9,30630.6,30638.4,7550.779,33.230658879320124
1687896000000,30638.4,30708.2,30533.1,30636.5,11763.73,33.0580873724517
1687899600000,30636.4,30738.8,30564.0,30716.7,14050.691,32.39355922918435
1687903200000,30716.6,30736.0,30559.4,30569.8,8700.872,31.742699479452636
1687906800000,30569.8,30720.0,30555.0,30683.2,7492.872,31.27962743838349
1687910400000,30683.2,30701.8,30450.0,30600.7,19394.228,29.827760530537798
1687914000000,30600.7,30660.9,30460.1,30492.7,11171.539,29.38314302662704
1687917600000,30492.8,30535.0,30306.4,30404.2,15167.656,29.777064075211534
1687921200000,30404.2,30461.3,30380.4,30441.8,6878.104,29.5644722637764
1687924800000,30441.8,30479.5,30378.0,30466.6,6886.037,33.102848639330894
1687928400000,30466.7,30466.7,30360.0,30436.9,5966.784,35.71748130326829
1687932000000,30436.9,30442.7,30321.0,30358.0,8806.394,38.3173595387549
1687935600000,30358.0,30382.4,30127.0,30176.0,32186.055,41.67492730532075
1687939200000,30176.0,30269.8,30126.6,30264.2,16462.352,44.79329900129736
1687942800000,30264.2,30320.0,30222.0,30290.7,10289.38,46.76027129574273
1687946400000,30290.7,30333.0,30262.5,30324.8,7407.299,48.02785315793989
1687950000000,30324.7,30377.0,30292.3,30294.3,8831.3,48.96058602280828
1687953600000,30294.4,30365.0,30020.1,30091.6,40117.917,50.64218809405645
1687957200000,30091.6,30199.8,29992.5,30193.4,30597.648,52.25239425217445
1687960800000,30193.5,30485.0,30131.6,30304.8,35683.579,50.4045652332655
1687964400000,30304.8,30439.9,30270.0,30399.8,18798.786,48.68872400142148
1687968000000,30399.8,30457.0,30235.9,30242.4,19111.52,46.46395242129898
1687971600000,30242.4,30276.0,30033.8,30137.8,30661.613,45.39170015557537
1687975200000,30137.8,30245.2,30127.2,30183.0,10637.688,44.54088235089007
1687978800000,30183.0,30243.0,29804.6,30080.4,41311.87,44.72583029707029
1687982400000,30080.5,30135.9,29929.2,30091.0,17280.434,44.79567180849642
1687986000000,30090.9,30209.6,30012.5,30121.9,9724.867,43.71388042275528
1687989600000,30121.9,30176.3,30065.9,30090.6,6522.544,42.707842538381264
1687993200000,30090.6,30174.0,30040.3,30066.3,6760.84,42.23016136637533
1687996800000,30066.3,30166.4,30036.1,30070.3,10464.539,41.89927624659571
1688000400000,30070.2,30234.8,30047.8,30154.5,11500.653,41.40975530947126
1688004000000,30154.5,30200.0,30085.0,30109.0,6599.441,39.74495418239669
1688007600000,30109.0,30183.9,30084.6,30162.3,5641.591,38.042504333816495
1688011200000,30162.3,30215.0,30125.4,30208.6,5912.855,39.22179765735048
1688014800000,30208.6,30254.5,30168.0,30171.4,6858.078,39.77293762938343
1688018400000,30171.5,30233.8,30165.0,30221.6,4690.155,40.13174655960464
1688022000000,30221.5,30420.0,30203.9,30333.9,20464.623,37.67311312640178
1688025600000,30333.9,30440.0,30320.3,30376.4,12943.039,35.56396850461042
1688029200000,30376.5,30469.9,30341.6,30419.7,12664.013,39.18254692499823
1688032800000,30419.6,30744.4,30385.6,30688.8,48223.973,42.89970330789294
1688036400000,30688.7,30715.0,30555.6,30660.6,24392.332,46.28367713220563
1688040000000,30660.7,30705.0,30588.0,30613.8,18929.898,49.425938540495984
1688043600000,30613.8,30837.0,30429.0,30553.0,48788.938,50.12241952933334
1688047200000,30553.0,30647.5,30380.0,30434.5,31738.889,50.17755448745875
1688050800000,30434.0,30537.6,30400.8,30468.3,14310.231,49.92605583142977
1688054400000,30468.2,30575.0,30464.1,30491.7,11085.694,49.864211912317316
1688058000000,30491.7,30661.9,30405.6,30535.1,28761.929,50.1564299609777
1688061600000,30535.0,30614.8,30490.0,30552.6,7095.873,50.31225113240551
1688065200000,30552.5,30600.0,30485.1,30571.5,7429.653,50.236216537784436
1688068800000,30571.5,30630.0,30222.0,30386.4,26783.124,47.66960947839731
1688072400000,30386.4,30444.8,30359.8,30412.4,6417.27,44.47551657686365
1688076000000,30412.4,30456.4,30383.2,30402.5,4041.85,41.57698709966646
1688079600000,30402.5,30523.5,30380.0,30439.9,6334.205,38.61843910359697
1688083200000,30439.9,30500.0,30385.0,30431.3,8699.419,38.73184956526929
1688086800000,30431.0,30431.0,30337.4,30374.5,8328.654,39.116954172429324
1688090400000,30374.6,30760.2,30362.6,30648.0,27867.089,36.38106803224785
1688094000000,30648.0,30876.4,30593.8,30734.3,29574.562,35.78354850632299
1688097600000,30734.4,31300.0,30680.9,30868.4,67795.172,37.12125122492379
1688101200000,30868.4,30978.2,30631.5,30731.5,42066.075,37.98399911187998
1688104800000,30731.6,30758.0,30604.0,30663.1,17568.564,38.48466654270555
1688108400000,30663.2,30830.8,30650.0,30759.1,17341.425,38.91036496425833
1688112000000,30759.2,30899.0,30709.9,30841.6,16855.881,39.48836964265329
1688115600000,30841.6,30844.6,30735.0,30758.4,14055.693,40.05993948891717
1688119200000,30758.3,30864.6,30740.0,30800.8,9687.802,42.89913152255019
1688122800000,30800.8,30940.0,30760.0,30897.7,11991.726,45.61862435510794
1688126400000,30897.7,31127.3,30880.0,31000.2,41656.94,48.3047522975586
1688130000000,31000.1,31086.9,29500.0,30120.0,200925.009,45.395259817151384
1688133600000,30118.1,30299.4,29921.0,30078.7,77946.638,42.69358822820182
1688137200000,30078.6,30193.8,29980.0,30052.0,26180.597,40.07060176283897
1688140800000,30052.0,30525.0,29908.3,30381.5,58164.558,37.6294696472224
1688144400000,30381.6,30729.5,30362.7,30442.7,54620.633,35.12752212263283
1688148000000,30442.8,30523.9,30275.0,30349.7,30650.157,34.287742473070054
1688151600000,30349.7,30470.4,30317.2,30360.3,11775.891,33.397789711654234
1688155200000,30360.2,30510.8,30355.8,30391.3,14126.37,32.366698494010386
1688158800000,30391.3,30474.1,30324.4,30472.7,8643.268,31.73915260271163
1688162400000,30472.8,30520.0,30450.0,30468.6,7329.775,31.238321328823904
1688166000000,30468.6,30537.3,30443.8,30460.2,5479.407,30.709603574520496
1688169600000,30460.2,30527.2,30405.6,30459.1,8790.092,30.37637167545906
1688173200000,30459.1,30475.7,30367.4,30433.4,8597.761,30.433551333686076
1688176800000,30433.3,30522.0,30380.0,30408.4,7545.346,31.070936963923014
1688180400000,30408.4,30435.7,30362.0,30391.2,4845.068,32.602160296441035
1688184000000,30391.2,30412.3,30311.3,30381.4,8790.926,33.442522790081846
1688187600000,30381.3,30423.4,30381.3,30415.2,3181.5,34.26876305969596
1688191200000,30415.3,30462.8,30387.6,30441.5,6672.144,33.32301190534765
1688194800000,30441.4,30450.4,30395.0,30448.1,4886.939,31.923671254215414
1688198400000,30448.1,30459.7,30405.0,30429.8,3947.466,30.257450599044542
1688202000000,30429.8,30454.1,30420.0,30431.2,3296.213,28.710245704957305
1688205600000,30431.2,30482.5,30416.0,30455.8,6517.868,27.064186694726992
1688209200000,30455.7,30589.8,30455.7,30508.5,9933.567,27.66856184448793
1688212800000,30508.5,30625.4,30490.8,30551.9,10538.99,28.121911825127576
1688216400000,30552.0,30635.9,30523.8,30550.0,7922.508,28.468862036232828
1688220000000,30549.9,30611.7,30520.5,30598.8,6270.714,29.623730881708877
1688223600000,30598.8,30668.2,30530.6,30561.5,8156.755,32.180454921241
1688227200000,30561.5,30585.9,30533.8,30564.0,4876.455,34.24553648870323
1688230800000,30564.0,30585.8,30539.7,30562.5,3422.961,36.75134786581356
1688234400000,30562.5,30606.0,30557.6,30599.9,2630.616,41.12252024640047
1688238000000,30599.9,30626.0,30584.1,30600.5,5161.883,45.185413494415336
1688241600000,30600.5,30605.1,30567.1,30577.8,2078.168,48.15948826197012
1688245200000,30577.8,30596.1,30558.1,30574.7,2034.895,50.54238375958904
1688248800000,30574.7,30600.9,30534.3,30569.2,3380.29,51.787460776933656
1688252400000,30569.2,30594.7,30550.2,30573.6,2041.121,52.94360372161079
1688256000000,30573.6,30650.0,30537.1,30567.9,8593.508,54.188815529899856
1688259600000,30568.0,30591.2,30543.2,30559.6,3935.081,54.44125227321465
1688263200000,30559.6,30607.5,30458.0,30535.0,9034.718,51.12724945126773
1688266800000,30535.0,30545.7,30467.4,30505.2,5548.348,47.81239277204354
1688270400000,30505.3,30537.0,30471.4,30525.1,5442.532,44.82031792745009
1688274000000,30525.1,30553.2,30470.0,30473.1,4516.532,42.29348590686349
1688277600000,30473.2,30512.7,30462.1,30475.8,3845.882,40.147845262747396
1688281200000,30475.7,30518.6,30473.9,30504.7,2746.202,37.97386289615968
1688284800000,30504.7,30553.9,30477.1,30477.2,4314.068,35.52580240108878
1688288400000,30477.2,30542.5,30477.0,30513.4,3195.563,33.834661087619175
1688292000000,30513.5,30535.8,30503.1,30505.1,3498.004,31.815888689027165
1688295600000,30505.0,30540.0,30501.5,30537.2,2548.178,29.546379019338165
1688299200000,30537.2,30573.2,30488.4,30518.7,4718.086,29.10640661155092
1688302800000,30518.7,30525.3,30482.8,30510.1,5067.986,28.499569498075857
1688306400000,30510.1,30626.2,30480.0,30586.5,12874.201,28.814116377245533
1688310000000,30586.5,30610.0,30149.9,30491.4,39156.132,29.422814848355266
1688313600000,30491.4,30709.2,30470.4,30558.4,20334.33,27.86702209163743
1688317200000,30558.4,30577.7,30410.0,30434.2,10631.224,26.99240034198947
1688320800000,30434.3,30528.9,30358.3,30520.0,11899.702,26.595323809921126
1688324400000,30519.9,30559.8,30510.6,30552.8,4365.842,26.060023794605733
1688328000000,30552.7,30624.0,30517.2,30579.7,4571.992,24.84272850504683
1688331600000,30579.6,30609.9,30536.8,30555.0,8505.033,23.768699688948903
1688335200000,30555.0,30800.0,30425.0,30646.8,38960.985,22.621404943570944
1688338800000,30646.7,30656.0,30545.5,30612.7,13562.059,21.556852540705275
1688342400000,30612.7,30683.9,30575.3,30630.7,9125.833,20.752539813438773
1688346000000,30630.8,30760.6,30624.6,30660.2,7960.863,20.439459034507028
1688349600000,30660.3,30777.0,30659.2,30746.7,11214.669,20.053535106967335
1688353200000,30746.7,30798.3,30738.7,30747.9,7409.255,19.859021322185544
1688356800000,30748.0,30785.3,30656.4,30676.4,11696.354,18.455468701107474
1688360400000,30676.4,30698.8,30653.9,30663.9,3532.085,20.392768595275353
1688364000000,30663.9,30675.6,30601.7,30642.2,7292.824,20.81950867893273
1688367600000,30642.2,30760.0,30630.0,30662.8,11168.178,22.627535698583184
1688371200000,30662.9,30693.7,30600.0,30638.0,8661.979,24.640052376216307
1688374800000,30638.0,30666.2,30600.0,30605.6,4084.345,26.34124792959063
1688378400000,30605.6,30662.8,30577.5,30637.4,6073.977,27.13756533260766
1688382000000,30637.5,30674.5,30612.1,30619.6,5297.901,27.961534891605403
1688385600000,30619.7,30654.3,30559.4,30648.0,10508.037,26.020759422116964
1688389200000,30648.0,30689.0,30604.0,30644.0,8317.824,24.590455669765163
1688392800000,30643.9,30755.0,30639.5,30729.9,13320.366,23.72459292934908
1688396400000,30729.8,31179.0,30729.8,31068.0,72244.923,25.331379646706683
1688400000000,31068.0,31128.0,30810.2,31035.6,35995.884,26.752153218895973
1688403600000,31035.7,31062.4,30902.6,30997.0,17020.111,27.97487228627665
1688407200000,30997.0,31300.0,30987.0,31201.5,24291.667,30.876289743304813
1688410800000,31201.4,31395.2,31120.6,31254.1,38354.911,33.78978094140105
1688414400000,31254.0,31300.5,31100.0,31113.1,18232.653,36.854136168633936
